LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,default.payment.next.month
3.00E+05,1,2,1,36,1,2,2,2,2,54977,56189,56663,57428,58455,2500,1800,2100,1900,0,1
90000,2,2,2,55,0,0,0,0,0,82901,64530,33550,34216,34933,1544,3114,1223,1267,1275,0
50000,1,2,2,28,0,0,0,0,0,21510,23357,32197,12595,13445,2200,10000,3000,1000,1500,0
120000,2,2,1,48,0,0,0,0,0,78384,77085,73326,72594,72008,4000,3505,3005,3008,7253,0
120000,2,2,1,39,0,0,0,0,0,44630,37772,27827,3228,3294,1999,1040,265,66,0,0
30000,1,2,1,42,0,0,2,0,0,18583,20940,20306,20965,21625,2975,0,1000,1000,790,1
220000,1,2,1,43,0,0,0,0,0,84466,84356,84151,83591,83789,4000,4000,3500,3500,3500,0
180000,2,2,2,31,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
20000,1,3,2,52,2,0,0,0,0,14038,13568,14630,27408,13984,1338,1400,274,560,0,1
140000,2,2,2,26,0,0,0,0,0,135294,137425,134487,135945,131296,7462,6487,5025,6101,10601,0
4.00E+05,2,2,1,46,-1,-1,-1,-1,-1,30018,19735,26181,134967,52991,19753,26245,135000,53000,163837,0
180000,2,1,2,27,-1,-1,-1,-1,-1,11168,6496,9733,4088,5428,6678,9740,4088,5428,13138,0
340000,2,2,1,36,1,-2,-2,-1,-1,0,0,0,150,920,0,0,150,920,0,0
250000,1,3,2,46,0,0,0,0,0,244563,248218,70004,64953,51507,10925,2351,1886,1616,1756,0
50000,2,2,1,50,0,0,0,0,0,8925,9208,10238,10700,10762,1200,1200,1000,1000,1000,0
220000,2,1,2,24,0,0,0,0,0,51908,53087,54167,55267,56586,2017,1965,2000,2210,2500,0
4.00E+05,1,2,2,35,0,0,-2,-1,0,11052,0,0,53826,55061,0,0,53826,1642,20000,0
320000,2,1,1,37,-2,-2,-2,-2,-2,14536,2935,3019,4179,4256,2949,3034,4200,4277,2688,0
260000,2,2,1,40,-1,-1,-1,-1,-1,148,359,397,208,790,360,398,208,792,2788,0
350000,1,1,1,42,-1,-1,-1,-1,-1,1134,2985,240,1041,-12,2995,240,1051,0,6461,0
30000,1,2,2,34,0,0,0,0,0,28509,29739,29372,29514,27226,2003,1504,2017,2000,1000,0
10000,1,2,2,24,0,0,0,2,0,11035,12349,13598,9378,4883,1500,1528,0,730,199,1
50000,2,2,2,23,0,0,-2,-1,-1,5961,0,0,700,0,0,0,700,0,0,0
30000,2,3,2,23,0,0,2,2,0,26280,28952,29482,28712,29311,3420,1300,0,1210,1391,0
350000,1,1,2,35,2,-1,-1,0,-1,105,3298,50064,8003,8293,3308,50206,40,8334,23102,0
410000,1,1,1,37,-1,-1,-1,-1,-1,5770,2290,2756,3560,6661,2290,2756,3560,6661,3877,0
130000,2,3,1,35,0,0,0,-1,-1,65743,63724,63163,386,1770,2606,3174,386,1778,384,0
80000,2,3,2,28,0,0,0,0,0,70194,71912,69776,70985,72444,3500,3000,2500,2500,2500,0
380000,2,2,1,51,1,-2,-2,-2,-1,0,0,0,0,630,0,0,0,630,1613,0
320000,2,1,1,42,1,2,2,0,0,318844,324589,320622,252323,253557,10000,450,7025,7161,8000,0
20000,1,1,2,23,2,0,0,2,2,3206,4093,5514,5277,5791,1100,1500,0,600,0,1
50000,1,2,2,32,0,0,0,0,0,48536,41045,41532,18646,19183,3030,2124,646,828,1097,0
30000,1,2,2,25,0,0,0,0,0,19955,20348,18339,18794,23530,1338,1500,1000,5000,2000,0
50000,1,2,2,24,1,2,2,2,2,41974,43210,42368,44553,45679,2200,150,3200,2000,1500,0
50000,1,2,2,41,0,0,0,0,0,40709,37503,18086,18545,15453,3000,2000,1000,1000,800,0
50000,1,2,1,51,0,0,0,0,0,49083,49462,50004,17751,17725,2238,2170,617,631,635,0
2.00E+05,1,1,2,27,0,0,0,0,0,4770,5983,9018,7380,7042,1300,3138,500,2000,1000,0
80000,1,2,2,29,0,0,0,0,0,50695,53476,46685,35760,33853,10010,3000,5000,5000,3000,0
20000,2,3,3,53,0,0,0,-1,-1,9677,9578,12102,1473,18177,4578,2795,1473,18177,2046,0
180000,2,2,2,28,-2,-2,-2,-2,-2,2177,1175,0,2530,0,1175,0,2530,0,0,0
230000,2,1,2,33,0,0,0,0,0,228639,226778,184466,157857,131706,10075,10135,6034,10000,3000,0
180000,2,2,2,33,-1,-1,-1,0,-1,6314,1795,1190,1079,659,1795,1190,0,659,90,0
90000,2,2,2,23,0,0,0,0,0,42105,43919,46812,44976,46406,2500,3970,2500,2500,2500,1
20000,1,2,2,23,2,2,7,7,6,2400,2400,2400,2400,1800,0,0,0,0,0,1
1.00E+05,1,2,2,32,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
60000,1,3,2,44,0,0,0,0,0,57694,58749,38110,38525,38346,2800,1900,1300,1363,1500,0
130000,2,2,2,35,0,0,0,0,0,42950,44293,45004,46257,49312,2036,1747,2000,3800,1900,1
50000,2,2,1,55,0,0,2,0,0,37984,41234,37701,28181,28711,3900,0,1300,1100,1100,1
70000,2,1,2,23,0,0,0,0,0,8878,10077,11203,11320,11487,1500,1600,600,500,600,0
360000,2,2,2,53,-1,-1,-1,-1,-1,5583,495,1862,230,661,495,1862,230,661,658,0
20000,1,1,2,22,1,2,2,0,0,19438,20528,19464,18604,18172,1700,0,700,620,800,1
20000,1,3,2,34,-1,-1,2,2,-2,390,780,780,0,0,780,0,0,0,0,1
440000,2,3,2,36,0,-1,-1,-1,0,7887,2516,5252,13192,29029,2516,5252,13192,20000,1179,0
4.00E+05,1,1,1,41,-1,-1,-1,-1,-1,1630,816,1617,875,917,816,1617,875,917,5434,0
170000,2,1,2,29,0,0,0,0,0,90450,82581,81703,66496,36000,3600,3000,4710,1500,1000,0
2.00E+05,1,2,1,32,-1,2,-1,0,0,9864,5114,499,499,499,0,499,0,0,0,0
220000,2,1,1,41,-1,0,-1,-1,-1,30038,22411,7141,3070,2609,1089,7161,4072,2613,10322,0
280000,2,2,1,31,0,0,0,0,0,207966,209146,213900,5202,4282,5078,5069,109,97,25,0
360000,1,1,2,29,0,0,0,0,0,90071,83204,75869,58219,45605,3032,2311,1570,1500,983,0
20000,1,2,1,51,1,2,2,0,0,18462,18175,16184,16913,17640,300,1000,1000,1000,1500,0
290000,2,1,1,44,-2,-2,-2,-2,-2,301,768,531,22058,468,768,531,22058,468,681,0
380000,2,2,1,33,1,-1,-1,-1,-1,0,73,32510,474,25877,73,32789,474,25877,20000,0
180000,1,1,2,28,0,-1,2,0,0,2569,2834,394,904,2514,2834,0,900,2000,4000,0
120000,2,1,2,26,0,0,-1,0,0,1379,9839,4390,850,850,9000,4390,0,0,831,0
50000,2,2,2,27,0,0,0,0,0,162865,167086,169217,18056,18179,5000,3703,1000,660,686,0
20000,1,1,1,48,2,2,0,0,0,14246,13727,14725,15018,15338,0,1238,531,555,547,1
20000,1,2,2,25,1,2,2,5,4,10515,11548,13863,13369,12582,1500,2800,0,0,0,0
170000,2,2,2,29,0,0,0,0,0,161581,163500,166003,167287,165510,6000,8000,6300,6000,6500,0
180000,2,2,2,24,0,0,0,0,0,54357,19435,11718,5265,3950,1260,1000,105,79,270,0
2.00E+05,1,1,2,36,1,-2,-2,-2,-1,0,0,0,0,3774,0,0,0,3774,0,0
2.00E+05,1,2,1,55,1,2,2,2,2,181339,177233,188461,191363,188683,0,14000,7000,0,10000,1
360000,2,1,2,26,-2,-2,-2,-2,-2,145,3526,8510,7831,8864,3600,8510,4000,5000,5000,1
10000,2,2,2,26,0,0,0,0,0,6346,7364,8374,8540,8719,1129,1139,305,316,331,0
60000,2,2,1,60,8,7,6,5,4,69183,68216,66616,65016,63449,0,0,0,0,0,0
40000,2,2,1,24,2,0,0,2,2,25618,26701,30421,29633,31548,1800,4500,0,2400,0,1
1.00E+05,1,2,2,39,-1,-1,-1,-1,0,4530,4921,4560,4290,6670,4921,4569,4290,5000,5000,0
50000,2,2,2,23,0,0,0,0,2,38333,40401,42897,44388,46528,3000,3500,2500,3000,0,0
3.00E+05,1,1,2,29,-2,-2,-2,-2,-2,22391,3637,1705,-4,36581,4018,1809,0,36583,334,0
110000,1,3,2,29,0,0,0,0,0,64351,64739,75697,86483,97054,1415,12182,12201,12403,10350,1
120000,1,1,1,37,0,0,0,0,0,19020,17570,16907,14920,10866,1363,1564,528,494,3000,0
150000,1,2,1,45,0,0,0,0,0,64869,57318,35970,26727,71112,3049,2049,0,63889,0,0
230000,2,2,2,30,-1,-1,-1,0,0,1243,113,7978,2831,3518,113,8178,500,1000,846,0
180000,2,2,1,35,0,0,-2,-2,-2,43068,316,316,316,316,316,316,316,316,316,0
320000,2,2,2,33,-1,-1,-1,0,0,7444,5755,34909,16313,9279,5783,35069,4341,46,5849,0
80000,2,1,2,23,1,-1,2,-1,0,-12,2321,60,5182,2792,2333,0,5182,0,0,0
160000,2,1,2,29,-1,-1,-1,0,-1,1289,2089,5464,2079,1908,2106,5500,2000,2000,1350,0
50000,2,2,2,23,0,0,0,0,0,34997,36030,36740,37469,38254,1900,1610,1339,1387,1395,1
180000,1,2,2,26,-1,-1,-1,-1,-1,316,692,316,692,316,692,316,692,316,859,0
110000,1,3,2,26,0,0,0,0,0,44089,29251,30454,33100,34727,3002,2500,3000,2000,2500,0
150000,1,1,2,32,-1,-1,-1,-1,2,994,10168,-4,5515,3673,10290,0,5519,3,6134,0
210000,2,3,1,52,-1,-1,-1,-1,-1,65265,38627,142285,22092,35141,39000,150109,180,58000,56200,0
10000,1,2,2,43,2,-1,-1,-1,-1,654,608,654,5954,0,608,700,5954,0,1308,1
30000,2,2,2,22,-2,-1,2,-1,-1,0,2343,126,4462,0,2343,0,4462,0,150,0
450000,2,1,2,36,-1,-1,-1,-1,-1,3893,522,2218,99,99,600,2300,0,0,412,1
110000,2,1,2,25,1,2,2,0,0,60491,61874,56386,44181,35538,3000,31,3000,1500,2000,0
270000,2,2,1,37,0,0,0,0,0,110593,102486,94362,86861,78538,4500,3500,4000,3000,3000,0
50000,2,3,1,46,0,0,0,0,0,51207,47915,49073,47889,51139,2162,2284,2100,4200,0,0
1.00E+05,2,3,3,43,0,0,0,0,0,62300,63759,64448,38500,39469,2464,1902,1378,1589,2000,0
360000,2,2,2,30,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0
110000,2,2,1,32,1,2,0,0,0,75505,73740,75231,76265,77860,0,3313,2879,2976,2839,1
180000,2,3,2,55,-1,-1,0,0,0,6770,103101,104834,44452,41810,164163,3877,1535,1517,1526,0
230000,2,1,1,34,2,2,2,2,2,190784,195724,198707,201634,205949,9300,7500,7500,7500,7500,0
20000,2,3,1,41,0,0,0,2,2,7478,8497,10162,9852,10418,1146,1811,0,876,0,0
50000,2,1,2,22,2,2,2,2,2,46035,46620,47341,45527,48358,2000,1800,0,4100,0,1
10000,1,3,2,31,0,0,0,0,0,5062,5687,6132,5851,5735,1259,1100,197,362,1000,0
320000,1,1,1,46,0,-1,-1,-1,-1,3337,9061,7809,5238,8594,9061,7935,5238,8594,3743,0
280000,2,1,2,26,0,0,0,0,0,36395,35945,36381,36594,37010,1700,1600,1300,1500,2000,0
20000,1,2,1,28,0,0,0,0,0,18537,19205,19687,19684,19842,1358,1230,617,776,1000,0
70000,1,2,2,36,0,0,0,0,0,66888,69306,24348,24744,25195,4000,1704,1100,1000,1000,0
80000,2,2,2,36,0,0,2,2,2,47502,50423,49311,52584,53589,4000,0,4100,2000,2200,0
2.00E+05,2,1,2,25,-1,-1,-2,-1,-1,92400,0,0,92384,13180,0,0,92384,13196,1200,0
30000,1,2,2,24,0,0,0,0,0,27306,28312,29327,27836,28423,1747,1800,1136,1178,2430,0
1.00E+05,2,2,1,41,1,3,2,2,2,51345,50249,51421,52684,51400,0,2300,2400,0,0,1
110000,1,1,2,26,0,0,0,0,0,64767,67724,49104,51202,50289,6000,2000,3000,2000,2000,0
3.00E+05,2,1,1,33,-1,-1,-1,-1,0,356,1313,5273,4345,1106,1320,5273,4598,0,2620,0
3.00E+05,2,2,1,31,0,0,0,0,0,89240,92016,92971,94817,96756,4214,3377,3395,3468,3133,0
340000,2,1,2,29,0,0,0,0,0,82770,54523,30874,34939,40537,10000,5874,5000,10000,2000,0
270000,1,1,1,37,-1,-1,-1,0,-1,396,396,792,396,396,396,792,0,396,396,1
1.00E+05,1,2,2,26,0,0,0,0,0,80117,46939,17841,15317,12630,2683,2500,3000,6000,2500,0
50000,1,1,1,33,1,2,0,0,0,46745,45727,45515,45470,4220,0,1200,155,3000,0,0
360000,2,2,1,40,0,0,0,0,0,352583,343476,279728,264189,271688,10461,10212,8000,10000,20000,0
90000,2,2,1,49,0,0,0,0,0,91263,70251,45385,46331,47494,3100,1800,1700,2000,1746,0
140000,1,2,1,42,0,0,0,0,0,127939,100372,84587,65589,69117,5059,14659,5000,8000,5000,0
150000,2,1,2,28,-1,-1,2,-1,-1,1159,2468,1159,1159,11476,2468,0,1159,11476,0,0
50000,1,3,2,34,-2,-2,-2,-2,-2,17095,18261,19313,19304,19725,1448,1500,419,455,115,0
30000,2,3,2,26,2,3,2,2,2,28189,27467,26729,27291,28819,0,0,1300,2123,1000,1
230000,2,2,1,54,-2,-2,-2,-2,-2,0,880,0,0,0,880,0,0,0,0,0
240000,2,2,1,40,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1306,1
2.00E+05,2,1,1,44,-1,-1,-2,-2,-2,65520,0,0,0,0,0,0,0,0,17480,0
330000,1,2,1,42,-1,-1,-1,0,0,118601,4101,133359,138959,102279,4101,133359,6000,2046,106172,0
110000,1,1,1,29,0,0,0,0,0,51499,50405,49156,46426,43765,1887,1601,1500,1696,1658,0
2.00E+05,2,3,1,54,0,0,0,0,0,114643,115828,116585,116005,118334,6000,4200,4252,4300,4500,0
50000,2,2,3,46,0,0,0,0,0,44076,44406,45320,38446,36748,1810,2500,2000,2000,1465,0
70000,2,1,2,27,0,0,0,0,-1,69972,69528,67622,68922,1223,5000,1900,2000,1223,70027,0
360000,2,2,1,59,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
50000,2,2,2,54,0,0,0,0,0,4625,4832,10010,9357,8714,1121,6135,308,316,2000,1
80000,2,3,2,28,-1,-1,-1,-2,-2,4280,2800,0,0,0,2800,0,0,0,0,0
2.00E+05,2,2,1,69,0,0,0,0,0,106878,100879,102998,105090,107718,4000,3800,3802,4363,3500,0
50000,1,2,2,27,0,0,0,0,0,47261,48054,47434,20099,18682,2055,1935,675,662,650,1
30000,1,1,2,27,0,0,0,0,-1,18239,17963,18425,1183,2000,2000,3000,300,3000,0,0
390000,2,1,2,31,0,0,0,0,0,252109,252401,180074,178025,198721,12009,7508,6000,39604,6341,1
380000,2,1,1,42,2,-1,-1,-1,0,326,326,326,652,326,326,326,652,0,29326,1
20000,2,2,1,46,0,0,0,0,0,16294,17327,18335,18935,20624,1600,1600,1200,2600,700,1
80000,2,2,2,31,0,0,0,0,0,28190,27045,22843,20578,19049,1751,1500,1000,779,545,1
50000,2,2,1,49,0,0,0,0,0,47649,49100,50380,19144,17625,2220,2500,644,628,642,0
50000,2,1,1,25,0,0,0,0,2,11324,11811,13008,12540,10746,1500,1433,1465,0,500,0
2.00E+05,1,2,2,44,-1,-1,-1,0,-1,541,541,1082,541,541,541,1082,0,541,541,0
1.00E+05,1,3,2,28,-1,0,0,-1,-1,103728,104908,65800,18300,33336,3184,3000,18300,33336,984,1
180000,1,1,2,31,-1,-1,-1,-2,-2,300,253,0,0,0,253,0,0,0,0,0
120000,2,2,2,27,-1,-1,2,-1,-1,1066,5079,2528,4007,7457,5079,0,4007,7457,2819,0
390000,2,2,2,31,1,2,0,0,-1,20852,18376,15229,18229,9290,0,1000,3000,9290,1826,0
250000,2,2,1,37,-1,-1,-1,-1,0,25366,36567,24079,13141,22728,36655,24104,13144,12000,9300,0
350000,1,2,1,47,1,2,2,2,2,301553,287780,295141,291422,279294,0,21300,10000,0,9500,1
70000,2,2,2,30,0,0,0,0,0,71856,71916,71442,68144,68671,3377,3504,2620,2791,2639,0
210000,2,1,2,33,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
180000,1,1,2,29,0,0,0,0,0,85069,85434,116352,55698,37315,5344,3013,3034,4069,3018,0
80000,1,1,2,25,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,1
120000,2,3,2,26,-1,-1,-1,-1,-1,1467,975,246,246,246,975,246,246,246,884,0
210000,2,1,1,23,-2,-2,-2,-1,0,0,0,0,29337,30362,0,0,29337,1500,1500,1
20000,1,2,1,38,-1,0,0,0,0,18669,19304,19905,20302,20133,1326,1317,714,925,400,0
150000,2,1,1,38,-1,-1,-2,-2,-2,750,0,0,0,0,0,0,0,0,2040,1
390000,1,1,1,38,0,0,0,0,0,30642,31843,32860,33511,34271,2000,1548,1199,1300,1337,0
310000,2,1,2,36,-1,-1,-1,-1,-1,6514,8619,6204,2905,7944,8619,6206,2905,7944,13524,0
230000,2,1,2,27,0,0,0,0,0,10941,12058,13348,14620,15877,1300,1500,1500,1500,1000,0
90000,2,2,1,51,0,0,0,0,0,12822,10944,12255,12192,12448,1188,1499,436,452,654,0
140000,1,1,2,29,0,0,0,2,2,11693,13490,16747,16183,17762,2000,3500,0,2000,0,0
150000,2,1,2,28,0,0,0,0,0,105035,103502,92810,74078,75564,4500,3137,2700,3000,6000,0
130000,1,2,2,27,0,0,0,-2,-2,92043,61650,0,0,0,2850,0,0,0,0,0
210000,2,1,2,27,-1,-1,0,0,-1,1441,2557,3655,0,41257,3000,3626,0,41257,709,0
1.00E+05,2,1,2,25,1,-1,-1,-1,-1,0,3473,0,1012,0,3473,0,1012,0,0,0
150000,1,5,1,36,0,0,0,0,0,220889,133616,136378,139219,142172,3800,3900,4000,4100,4100,0
2.00E+05,2,1,2,29,0,-1,0,0,0,1467,439,2257,43720,43968,439,2000,42000,1700,2000,0
80000,2,2,2,27,0,0,2,0,0,78672,83807,81833,79673,79735,7018,0,3000,3100,3000,0
230000,1,1,2,27,-1,-1,-1,-1,-1,5652,7652,2062,2007,2104,7662,2066,2007,2108,394,0
50000,1,2,3,37,0,0,0,0,-1,49642,48381,44113,8522,17948,2060,1014,170,17948,188,0
260000,2,2,2,33,-2,-1,0,0,0,4141,131000,129698,120375,118847,133280,4813,4039,4095,4271,0
110000,1,2,2,23,0,0,0,2,2,43027,44340,48959,49672,50758,2000,5700,1800,2500,0,0
20000,1,3,1,56,0,0,2,0,0,14231,16074,14212,14694,13807,2100,1000,1000,700,1000,0
360000,2,2,1,42,1,-1,-1,-1,-1,0,6815,0,1000,6344,6815,0,1000,6344,2408,0
160000,1,1,1,36,0,0,0,0,-1,67879,36865,47986,0,15655,2500,15000,0,15655,0,0
10000,1,2,2,35,0,0,0,0,0,8857,8661,9055,9665,9297,2300,1000,1000,1000,2000,0
150000,1,1,1,31,2,2,2,2,2,159734,160247,131511,129369,123191,4800,4006,3669,0,11781,1
5.00E+05,1,1,1,35,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
5.00E+05,1,1,1,69,-1,-1,-1,-1,-1,1200,5652,271,1234,1015,5652,271,1234,1015,3579,0
360000,2,2,2,28,0,0,0,0,0,63352,58601,19567,16658,17249,6010,4000,0,2000,247,0
50000,2,1,2,28,0,0,0,0,0,48726,48261,39336,10142,10174,2406,2000,462,736,0,0
270000,2,1,1,35,2,0,0,0,0,128442,131185,134297,208396,106524,6300,6800,4000,4200,7000,0
10000,2,3,1,58,0,0,0,0,0,7569,8598,9590,9782,9986,1158,1150,335,346,336,0
30000,2,2,1,29,0,0,0,0,0,15455,6570,11000,12460,28778,2000,5000,2000,17000,1500,0
80000,2,3,1,30,1,-1,2,2,-2,0,1684,1509,-357,-357,1684,0,0,0,0,0
360000,2,2,1,27,-1,-1,-1,-1,-1,896,778,-192,38469,7449,782,0,38661,7486,156,0
120000,2,1,2,26,0,0,0,0,0,112774,115733,91961,94433,97787,5000,3500,4000,5000,3500,0
4.00E+05,2,2,2,35,0,0,0,0,0,109943,222085,223350,213831,210563,120018,10071,8037,8018,8809,1
5.00E+05,2,2,2,26,0,0,0,0,0,59039,58262,54586,29280,31284,4028,2077,1001,3008,1305,0
140000,1,3,1,54,-1,-1,-1,-1,-1,1045,1947,998,955,1976,1952,1001,957,1981,1900,0
110000,1,2,2,27,0,0,0,0,0,29734,31743,33202,34656,38596,2500,2000,2000,4500,4000,0
30000,1,2,2,34,0,0,0,0,0,29949,24653,29779,29749,30053,6000,12000,6000,6000,5000,0
140000,2,1,1,56,0,0,0,0,0,138468,93802,94531,96264,98135,4300,3500,3600,3881,4200,0
150000,2,3,1,39,0,0,0,0,0,108755,112554,113583,115846,118369,5163,4000,3764,4000,5000,0
280000,1,3,1,37,0,0,0,0,0,271276,275970,280276,188923,192333,16991,10447,6006,6006,6147,1
20000,1,3,1,45,-1,2,0,0,2,5577,5346,9984,19089,18356,0,5000,10089,0,2000,0
340000,2,3,1,36,-1,2,2,-1,-1,2566,1689,-11,35947,83360,8,0,35958,50000,0,0
60000,1,2,2,25,2,2,2,0,0,36090,22083,15444,13695,17598,2017,5,1000,5000,1000,1
20000,1,1,1,62,0,0,0,0,0,17607,18711,9540,10540,11540,1500,1000,1000,1000,0,0
50000,2,1,2,25,0,0,0,0,0,23794,22588,20376,10203,9868,1398,1136,483,340,368,0
2.00E+05,2,2,1,35,0,0,0,0,0,71561,74084,74770,75826,77741,4000,3010,2600,3000,3000,0
180000,2,1,2,30,0,0,0,0,0,40311,43847,50763,69026,32030,10000,10000,23000,5000,4000,0
240000,2,1,1,34,0,0,0,0,0,41484,42522,43538,44402,45333,1709,1725,1589,1646,1972,0
360000,1,2,2,32,0,0,0,2,0,33215,28683,16989,12751,10272,1331,6478,14,443,6093,0
50000,2,2,1,26,0,0,0,0,-1,49744,40859,20706,-1166,19133,1500,1206,0,20689,697,0
1.00E+05,1,3,2,50,0,0,0,0,0,95889,96791,97414,69166,53270,4200,2785,2291,1965,1465,0
80000,2,3,2,26,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
50000,2,3,1,32,2,2,2,2,2,46364,47429,46345,49231,48537,2100,0,3600,1900,0,1
420000,2,3,2,27,-2,-2,-1,0,0,1486,-3341,116659,119808,122181,2679,120000,5003,5000,10979,1
190000,2,1,1,35,-1,-1,0,0,0,980,68738,105265,126905,150953,68738,50000,26905,30000,7000,0
180000,2,2,1,33,1,-1,0,0,0,-84,482,6566,6905,7385,982,6500,1000,1000,1000,0
40000,2,1,2,22,0,0,0,0,0,34521,35662,36918,37478,20650,2000,2000,1071,1500,0,1
50000,1,2,2,43,1,2,2,0,0,44344,45363,44326,44901,45844,2021,0,1596,1655,3684,1
10000,1,2,2,23,2,2,7,7,7,2400,2400,2400,2400,2400,0,0,0,0,0,1
2.00E+05,2,1,2,39,0,0,0,0,0,155693,158710,133245,131906,135533,6000,5000,4871,5905,5491,0
120000,1,3,1,39,-1,-1,-1,0,0,7764,10721,30607,25005,19771,10730,30629,0,0,27000,0
1.00E+05,2,2,1,48,2,2,2,0,0,44050,44508,42925,45596,46022,1800,0,3548,1668,1677,0
1.00E+05,2,1,2,24,0,-1,-1,-2,-2,93411,4081,0,0,0,11645,0,0,0,0,0
360000,1,1,2,29,0,0,0,-2,-1,229928,32890,-10,-10,2150,4905,0,0,2160,0,0
1.00E+05,2,2,1,28,-1,-1,-1,-1,-1,316,316,316,316,2588,316,316,316,2588,1098,1
290000,2,2,1,49,-1,-1,-1,-1,-1,5287,2323,704,2135,1591,2334,707,2145,1599,5419,1
240000,1,1,2,34,1,2,-1,-1,0,40286,38008,9497,9124,7128,14,9497,9124,2000,1200,0
290000,2,2,1,37,0,0,0,0,-1,48978,58858,36129,20369,29521,20078,5017,509,29526,35000,0
5.00E+05,2,2,2,33,-2,-1,0,0,-2,11058,18578,84087,50058,35036,18641,75207,5100,5089,118,0
50000,1,2,1,32,1,3,2,2,2,14949,14424,15888,15335,16485,0,2000,0,1400,0,1
220000,2,2,2,30,0,0,0,0,0,18598,24781,22901,23815,37748,10000,2015,5000,20000,3000,0
20000,1,2,1,44,0,0,0,0,0,17441,17696,18672,18654,19584,1309,1285,657,2000,388,1
420000,2,2,1,36,0,0,0,0,0,185882,172613,134188,121983,111256,10000,10000,10000,11256,13841,0
1.00E+05,2,1,2,29,2,2,2,2,2,74032,75557,76434,74611,79292,3300,2700,0,5900,3100,0
230000,2,1,1,43,-1,-1,-1,-1,-1,3245,1855,5776,1332,5342,1867,5816,1340,5342,4,1
50000,2,2,1,53,0,0,0,0,-1,46940,48372,48184,3736,2003,2188,1000,75,2003,0,1
70000,1,1,1,42,0,0,2,2,0,119687,127218,128391,125183,124527,11100,4551,9,4230,4253,0
180000,1,1,2,31,-1,-1,-1,-1,-1,914,907,900,923,922,907,900,923,922,900,0
90000,1,1,2,27,-1,-1,-1,-1,-1,3382,4983,3396,1457,750,4983,3396,1464,750,3091,0
50000,1,2,2,24,0,0,0,0,0,44193,44790,29397,29157,29765,1806,1752,1168,1205,1207,0
50000,2,3,2,22,2,2,2,0,0,42717,51319,50245,9246,18992,9289,300,332,400,358,0
60000,2,1,2,26,1,-2,-1,-1,0,0,0,539,37970,39354,0,539,37970,2000,1500,0
50000,2,3,2,41,2,2,0,0,0,23203,23534,24838,25429,26020,1000,2000,1000,1000,955,1
3.00E+05,2,1,1,58,-2,-2,-2,-2,-2,1257,2851,0,4319,0,2851,0,4319,0,0,0
30000,2,1,2,36,0,0,2,0,-1,14254,16598,15908,16029,6501,2890,0,321,6501,0,1
10000,1,1,2,25,0,0,0,0,0,9501,5794,7109,9082,7165,1300,2000,3000,234,284,0
70000,1,1,2,30,0,0,0,0,0,36201,25510,11402,8464,6464,1586,1000,0,0,0,0
160000,1,2,2,32,0,0,0,0,0,22506,24135,25418,28196,29961,2000,2000,3000,2000,20000,0
260000,1,2,2,30,0,0,0,0,0,434442,443629,452727,48238,19335,10000,10031,2141,3074,3000,0
360000,1,1,2,39,0,0,0,0,0,163150,150666,173353,156875,64965,50122,50181,20609,30291,30121,0
60000,2,3,1,30,1,2,0,0,0,15442,16091,17512,18413,19951,1200,2000,1500,2000,2000,0
180000,2,2,2,39,0,-1,-1,-1,-1,57500,785,47392,0,460,785,47822,0,460,0,0
40000,2,2,2,23,2,2,2,2,2,33699,34766,33903,36266,36935,1900,0,3200,1350,0,1
160000,1,2,2,36,-1,-1,-1,0,-1,836,836,1672,836,836,836,1672,0,836,836,0
610000,2,1,2,35,0,0,0,0,0,389335,388150,392776,399343,402432,14117,14100,14144,17100,17500,0
50000,2,3,2,35,0,0,0,0,0,9999,11020,12027,12109,12360,1489,1496,578,594,596,0
320000,1,1,1,48,2,2,2,2,2,201932,215392,218370,220977,225021,18300,8000,7700,7700,0,1
150000,1,1,2,29,-1,0,0,0,0,108756,152194,105290,149530,146455,46980,64890,122080,106625,141711,0
170000,1,1,1,36,-1,-1,-1,-1,-1,2015,2015,2015,2015,2015,2015,2015,2015,2015,1925,0
5.00E+05,1,2,1,53,-2,-2,-2,-2,-2,37979,9482,6058,7859,126683,9482,6058,7859,126683,7440,0
2.00E+05,1,2,1,57,-1,-1,-1,-1,-1,780,0,780,390,0,0,780,390,0,390,0
290000,2,1,2,27,0,0,0,0,0,110359,108371,102628,1.00E+05,92238,5000,6039,4000,4000,4000,0
